Date,Store_ID,Staff_ID,Shift_Type,Hours_Worked,Staff_Role,Daily_Sales_Target,Staff_Attendance
2022-06-01,S001,E0067,Morning,7,Cashier,4868.86,Present
2022-06-01,S010,E0166,Morning,7,Stock Clerk,3569.28,Present
2022-06-01,S010,E0271,Afternoon,4,Manager,4624.83,Present
2022-06-01,S010,E0179,Night,4,Cashier,3013.62,Absent
2022-06-01,S010,E0234,Night,5,Stock Clerk,1007.49,Present
2022-06-01,S010,E0191,Night,6,Cashier,585.0,Present
2022-06-02,S001,E0008,Morning,5,Stock Clerk,1524.56,Present
2022-06-02,S001,E0297,Morning,6,Manager,1891.68,Absent
2022-06-02,S001,E0255,Morning,6,Cashier,2473.88,Present
2022-06-02,S001,E0047,Night,7,Manager,4351.64,Present
2022-06-02,S001,E0234,Afternoon,6,Stock Clerk,1662.46,Present
2022-06-02,S009,E0142,Night,8,Cashier,886.87,Present
2022-06-02,S009,E0287,Morning,5,Customer Service,2627.33,Present
2022-06-02,S009,E0281,Morning,9,Customer Service,4175.32,Present
2022-06-02,S009,E0090,Morning,6,Cashier,3186.0,Present
2022-06-02,S009,E0149,Morning,8,Manager,589.7,Present
2022-06-02,S006,E0144,Morning,4,Cashier,3034.87,Present
2022-06-02,S006,E0026,Night,8,Customer Service,3913.48,Present
2022-06-02,S006,E0211,Afternoon,4,Customer Service,886.81,Present
2022-06-02,S006,E0188,Morning,9,Customer Service,4571.99,Present
2022-06-02,S006,E0226,Night,5,Cashier,1043.33,Present
2022-06-02,S004,E0102,Morning,4,Manager,3821.45,Present
2022-06-02,S004,E0290,Morning,4,Cashier,3025.28,Present
2022-06-02,S004,E0263,Morning,4,Manager,2154.11,Present
2022-06-02,S004,E0154,Afternoon,5,Manager,2914.09,Present
2022-06-02,S004,E0098,Morning,8,Customer Service,2086.28,Present
2022-06-02,S005,E0260,Morning,9,Customer Service,763.04,Absent
2022-06-02,S005,E0289,Afternoon,9,Manager,1719.32,Present
2022-06-02,S005,E0032,Afternoon,4,Customer Service,626.99,Present
2022-06-02,S005,E0130,Night,4,Manager,4178.22,Present
2022-06-02,S005,E0191,Morning,6,Cashier,646.46,Present
2022-06-03,S008,E0175,Morning,6,Customer Service,1163.67,Present
2022-06-03,S008,E0164,Morning,8,Stock Clerk,3917.77,Present
2022-06-03,S008,E0189,Morning,5,Cashier,2067.34,Absent
2022-06-03,S008,E0005,Afternoon,5,Cashier,726.32,Absent
2022-06-03,S008,E0232,Morning,8,Manager,3198.43,Present
2022-06-03,S009,E0266,Afternoon,5,Cashier,1157.03,Present
2022-06-03,S009,E0046,Night,5,Cashier,2906.38,Present
2022-06-03,S009,E0175,Afternoon,4,Customer Service,3497.15,Present
2022-06-03,S009,E0084,Night,5,Stock Clerk,4003.52,Present
2022-06-03,S009,E0149,Night,7,Manager,2785.33,Present
2022-06-03,S003,E0119,Night,7,Manager,2620.02,Present
2022-06-03,S003,E0057,Afternoon,5,Customer Service,2647.63,Present
2022-06-03,S003,E0103,Afternoon,8,Cashier,4169.74,Present
2022-06-03,S003,E0128,Afternoon,5,Customer Service,3123.42,Absent
2022-06-03,S003,E0024,Night,7,Stock Clerk,4126.91,Present
2022-06-03,S002,E0179,Morning,6,Stock Clerk,2173.49,Present
2022-06-03,S002,E0142,Night,9,Cashier,2871.15,Present
2022-06-03,S002,E0233,Afternoon,6,Stock Clerk,3050.01,Absent
2022-06-03,S002,E0163,Night,9,Stock Clerk,4967.55,Present
2022-06-03,S002,E0035,Morning,8,Stock Clerk,4963.78,Sick leave
2022-06-03,S004,E0073,Morning,6,Customer Service,3431.48,Present
2022-06-03,S004,E0046,Afternoon,5,Customer Service,3601.69,Absent
2022-06-03,S004,E0033,Morning,8,Cashier,4560.27,Present
2022-06-03,S004,E0125,Morning,7,Customer Service,1347.87,Present
2022-06-03,S004,E0260,Afternoon,9,Stock Clerk,1874.15,Present
2022-06-04,S010,E0137,Night,8,Manager,2833.84,Present
2022-06-04,S010,E0249,Night,6,Manager,4174.13,Present
2022-06-04,S010,E0214,Morning,9,Customer Service,3538.02,Present
2022-06-04,S010,E0018,Night,9,Cashier,3801.9,Absent
2022-06-04,S010,E0045,Morning,9,Cashier,4470.6,Present
2022-06-04,S008,E0247,Afternoon,7,Manager,4108.1,Present
2022-06-04,S008,E0185,Night,5,Customer Service,2062.05,Present
2022-06-04,S008,E0051,Night,6,Manager,779.7,Present
2022-06-04,S008,E0037,Afternoon,4,Cashier,4493.45,Present
2022-06-04,S008,E0114,Morning,4,Stock Clerk,2166.22,Present
2022-06-04,S007,E0226,Morning,9,Customer Service,1159.26,Absent
2022-06-04,S007,E0172,Morning,5,Manager,3943.86,Present
2022-06-04,S007,E0062,Morning,5,Customer Service,1045.27,Present
2022-06-04,S007,E0285,Morning,8,Manager,1371.52,Present
2022-06-04,S007,E0018,Morning,4,Cashier,2937.34,Present
2022-06-04,S005,E0152,Night,5,Cashier,4449.13,Absent
2022-06-04,S005,E0264,Morning,6,Stock Clerk,2797.68,Present
2022-06-04,S005,E0229,Night,6,Cashier,3824.05,Present
2022-06-04,S005,E0147,Afternoon,4,Stock Clerk,3902.05,Present
2022-06-04,S005,E0270,Night,8,Cashier,2732.23,Present
2022-06-04,S002,E0138,Morning,9,Customer Service,4075.85,Absent
2022-06-04,S002,E0122,Afternoon,6,Stock Clerk,1953.71,Present
2022-06-04,S002,E0115,Night,9,Cashier,3320.76,Present
2022-06-04,S002,E0166,Morning,8,Stock Clerk,4503.3,Present
2022-06-04,S002,E0104,Morning,9,Stock Clerk,799.42,Present
2022-06-05,S001,E0237,Afternoon,7,Customer Service,4182.09,Present
2022-06-05,S001,E0214,Morning,9,Cashier,942.3,Present
2022-06-05,S001,E0269,Afternoon,5,Customer Service,1221.48,Present
2022-06-05,S001,E0016,Morning,8,Cashier,817.26,Present
2022-06-05,S001,E0177,Afternoon,8,Customer Service,1438.96,Present
2022-06-05,S002,E0173,Night,8,Manager,1712.27,Present
2022-06-05,S002,E0073,Night,6,Customer Service,4211.94,Present
2022-06-05,S002,E0166,Night,7,Customer Service,1074.79,Present
2022-06-05,S002,E0227,Night,6,Manager,3092.03,Present
2022-06-05,S002,E0208,Afternoon,9,Manager,3620.41,Present
2022-06-05,S010,E0174,Afternoon,5,Cashier,4020.06,Present
2022-06-05,S010,E0167,Afternoon,6,Customer Service,1235.23,Present
2022-06-05,S010,E0259,Morning,8,Stock Clerk,3666.52,Present
2022-06-05,S010,E0242,Morning,5,Cashier,1559.65,Present
2022-06-05,S010,E0235,Afternoon,7,Customer Service,2103.09,Present
2022-06-05,S007,E0261,Morning,4,Cashier,1610.03,Present
2022-06-05,S007,E0022,Afternoon,5,Manager,4056.49,Present
2022-06-05,S007,E0140,Morning,4,Cashier,4050.55,Present
2022-06-05,S007,E0158,Night,6,Cashier,1950.47,Absent
2022-06-05,S007,E0203,Morning,4,Customer Service,2669.01,Present
2022-06-05,S003,E0227,Afternoon,9,Cashier,1549.2,Present
2022-06-05,S003,E0253,Afternoon,4,Customer Service,1640.11,Present
2022-06-05,S003,E0237,Night,4,Manager,1423.37,Absent
2022-06-05,S003,E0188,Morning,8,Stock Clerk,2631.42,Present
2022-06-05,S003,E0106,Afternoon,5,Cashier,3161.25,Present
2022-06-06,S007,E0293,Morning,6,Cashier,4612.95,Present
2022-06-06,S007,E0221,Morning,9,Cashier,657.33,Present
2022-06-06,S007,E0038,Morning,7,Cashier,3307.53,Absent
2022-06-06,S007,E0132,Morning,4,Stock Clerk,4672.28,Present
2022-06-06,S007,E0249,Night,6,Manager,2927.01,Present
2022-06-06,S009,E0006,Night,6,Cashier,2274.19,Present
2022-06-06,S009,E0102,Morning,6,Manager,1543.77,Present
2022-06-06,S009,E0146,Morning,8,Manager,1791.37,Present
2022-06-06,S009,E0298,Night,5,Cashier,4036.89,Present
2022-06-06,S009,E0181,Afternoon,4,Stock Clerk,3396.29,Present
2022-06-06,S003,E0159,Afternoon,7,Customer Service,585.67,Present
2022-06-06,S003,E0179,Morning,6,Manager,3461.63,Present
2022-06-06,S003,E0229,Night,4,Manager,771.16,Present
2022-06-06,S003,E0199,Afternoon,7,Manager,4977.93,Present
2022-06-06,S003,E0113,Morning,6,Manager,4147.02,Present
2022-06-06,S008,E0014,Night,7,Stock Clerk,2981.45,Present
2022-06-06,S008,E0116,Afternoon,5,Manager,4365.53,Present
2022-06-06,S008,E0018,Morning,9,Stock Clerk,619.19,Present
2022-06-06,S008,E0029,Afternoon,5,Stock Clerk,3365.96,Present
2022-06-06,S008,E0016,Afternoon,5,Manager,3070.85,Present
2022-06-06,S010,E0223,Afternoon,7,Stock Clerk,4926.87,Absent
2022-06-06,S010,E0278,Morning,7,Manager,4876.24,Present
2022-06-06,S010,E0007,Afternoon,7,Stock Clerk,1509.28,Sick leave
2022-06-06,S010,E0216,Morning,4,Stock Clerk,1585.32,Present
2022-06-06,S010,E0135,Morning,4,Cashier,1791.87,Present
2022-06-07,S003,E0267,Morning,6,Cashier,2077.96,Present
2022-06-07,S003,E0045,Night,6,Manager,1417.87,Present
2022-06-07,S003,E0136,Afternoon,6,Cashier,2656.74,Present
2022-06-07,S003,E0197,Afternoon,4,Manager,1552.99,Absent
2022-06-07,S003,E0288,Morning,4,Stock Clerk,4582.54,Present
2022-06-07,S010,E0171,Afternoon,8,Cashier,3471.8,Present
2022-06-07,S010,E0264,Morning,6,Cashier,4596.91,Present
2022-06-07,S010,E0151,Night,8,Cashier,2252.46,Present
2022-06-07,S010,E0059,Afternoon,4,Stock Clerk,3948.43,Present
2022-06-07,S010,E0019,Morning,6,Customer Service,2540.1,Present
2022-06-07,S002,E0006,Morning,8,Cashier,1960.49,Present
2022-06-07,S002,E0143,Morning,6,Manager,1390.39,Present
2022-06-07,S002,E0052,Afternoon,5,Customer Service,2814.36,Present
2022-06-07,S002,E0221,Night,7,Cashier,1767.81,Present
2022-06-07,S002,E0280,Afternoon,8,Cashier,1983.66,Present
2022-06-07,S009,E0171,Night,8,Stock Clerk,2111.41,Absent
2022-06-07,S009,E0040,Afternoon,4,Cashier,4491.51,Present
2022-06-07,S009,E0285,Afternoon,7,Customer Service,3730.96,Sick leave
2022-06-07,S009,E0173,Morning,6,Stock Clerk,3411.2,Present
2022-06-07,S009,E0124,Night,4,Customer Service,1315.14,Present
2022-06-07,S005,E0276,Night,6,Customer Service,1287.97,Present
2022-06-07,S005,E0090,Morning,9,Manager,1079.17,Present
2022-06-07,S005,E0104,Night,8,Stock Clerk,2762.85,Sick leave
2022-06-07,S005,E0294,Morning,6,Customer Service,3586.5,Present
2022-06-07,S005,E0170,Morning,9,Manager,4016.96,Present
2022-06-08,S006,E0250,Night,5,Stock Clerk,2053.68,Present
2022-06-08,S006,E0052,Morning,5,Cashier,814.9,Present
2022-06-08,S006,E0186,Night,9,Manager,4193.7,Present
2022-06-08,S006,E0246,Night,5,Customer Service,1477.29,Absent
2022-06-08,S006,E0036,Afternoon,6,Cashier,2503.3,Present
2022-06-08,S007,E0249,Afternoon,5,Manager,4419.35,Present
2022-06-08,S007,E0189,Morning,5,Customer Service,4661.97,Present
2022-06-08,S007,E0052,Morning,8,Manager,2163.34,Present
2022-06-08,S007,E0198,Morning,8,Manager,2772.55,Present
2022-06-08,S007,E0035,Afternoon,7,Manager,1825.4,Present
2022-06-08,S009,E0059,Afternoon,6,Cashier,2215.42,Present
2022-06-08,S009,E0082,Night,4,Stock Clerk,4238.77,Present
2022-06-08,S009,E0149,Afternoon,6,Stock Clerk,3950.91,Absent
2022-06-08,S009,E0049,Afternoon,5,Stock Clerk,3943.43,Sick leave
2022-06-08,S009,E0095,Morning,5,Customer Service,1030.51,Present
2022-06-08,S004,E0093,Night,9,Cashier,985.43,Sick leave
2022-06-08,S004,E0249,Morning,8,Customer Service,4502.47,Present
2022-06-08,S004,E0172,Night,7,Cashier,3609.27,Present
2022-06-08,S004,E0106,Night,4,Cashier,4106.65,Present
2022-06-08,S004,E0161,Morning,6,Customer Service,3814.22,Sick leave
2022-06-08,S002,E0063,Night,9,Customer Service,4609.77,Present
2022-06-08,S002,E0074,Night,7,Customer Service,703.01,Present
2022-06-08,S002,E0234,Afternoon,4,Manager,4860.39,Present
2022-06-08,S002,E0035,Night,6,Manager,2948.51,Present
2022-06-08,S002,E0004,Night,4,Stock Clerk,4416.89,Present
2022-06-09,S001,E0280,Night,9,Cashier,2526.99,Absent
2022-06-09,S001,E0205,Afternoon,4,Manager,2487.47,Present
2022-06-09,S001,E0228,Morning,5,Manager,3224.62,Present
2022-06-09,S001,E0255,Morning,6,Manager,4036.76,Present
2022-06-09,S001,E0042,Afternoon,8,Customer Service,4149.44,Present
2022-06-09,S005,E0138,Afternoon,9,Customer Service,566.65,Present
2022-06-09,S005,E0280,Morning,9,Customer Service,1776.02,Absent
2022-06-09,S005,E0192,Night,6,Stock Clerk,950.19,Present
2022-06-09,S005,E0048,Morning,5,Stock Clerk,3015.6,Absent
2022-06-09,S005,E0255,Afternoon,5,Customer Service,2447.16,Present
2022-06-09,S003,E0105,Morning,4,Cashier,2223.25,Present
2022-06-09,S003,E0269,Morning,5,Cashier,3925.05,Present
2022-06-09,S003,E0263,Night,5,Manager,1961.69,Present
2022-06-09,S003,E0021,Night,5,Customer Service,4499.52,Present
2022-06-09,S003,E0101,Afternoon,6,Cashier,3870.44,Present
2022-06-09,S004,E0103,Night,8,Stock Clerk,623.4,Present
2022-06-09,S004,E0183,Afternoon,7,Manager,4404.65,Present
2022-06-09,S004,E0102,Morning,4,Cashier,1710.19,Present
2022-06-09,S004,E0115,Morning,4,Stock Clerk,1671.69,Present
2022-06-09,S004,E0240,Night,6,Cashier,764.3,Present
2022-06-09,S007,E0232,Morning,5,Manager,2147.7,Absent
2022-06-09,S007,E0151,Morning,8,Cashier,3731.79,Sick leave
2022-06-09,S007,E0129,Afternoon,9,Stock Clerk,942.54,Present
2022-06-09,S007,E0192,Afternoon,8,Manager,1749.73,Sick leave
2022-06-09,S007,E0216,Afternoon,8,Manager,2337.61,Present
2022-06-10,S006,E0246,Night,7,Cashier,654.91,Present
2022-06-10,S006,E0031,Night,6,Customer Service,2332.71,Present
2022-06-10,S006,E0184,Afternoon,5,Stock Clerk,3355.27,Present
2022-06-10,S006,E0168,Morning,4,Manager,4825.02,Present
2022-06-10,S006,E0287,Morning,4,Manager,703.31,Absent
2022-06-10,S007,E0033,Afternoon,4,Cashier,2951.18,Absent
2022-06-10,S007,E0105,Morning,4,Cashier,1811.09,Present
2022-06-10,S007,E0149,Night,6,Customer Service,2595.88,Absent
2022-06-10,S007,E0131,Night,4,Customer Service,725.49,Present
2022-06-10,S007,E0030,Night,9,Manager,2299.43,Present
2022-06-10,S002,E0031,Morning,8,Cashier,2715.63,Absent
2022-06-10,S002,E0055,Morning,5,Customer Service,3385.62,Present
2022-06-10,S002,E0085,Afternoon,9,Cashier,4200.08,Present
2022-06-10,S002,E0296,Night,9,Customer Service,2164.38,Present
2022-06-10,S002,E0235,Morning,7,Customer Service,3411.14,Present
2022-06-10,S010,E0027,Afternoon,6,Cashier,4429.41,Present
2022-06-10,S010,E0169,Night,7,Cashier,3891.04,Present
2022-06-10,S010,E0275,Night,4,Customer Service,3792.62,Present
2022-06-10,S010,E0082,Morning,8,Cashier,1646.96,Present
2022-06-10,S010,E0279,Afternoon,5,Customer Service,4524.23,Sick leave
2022-06-10,S009,E0239,Morning,8,Cashier,3655.89,Present
2022-06-10,S009,E0241,Night,6,Customer Service,704.15,Present
2022-06-10,S009,E0129,Morning,6,Stock Clerk,1895.36,Present
2022-06-10,S009,E0140,Afternoon,4,Cashier,1787.03,Present
2022-06-10,S009,E0071,Morning,4,Stock Clerk,4371.71,Absent
2022-06-11,S006,E0206,Night,8,Cashier,4583.02,Present
2022-06-11,S006,E0286,Morning,9,Stock Clerk,1158.34,Absent
2022-06-11,S006,E0209,Afternoon,6,Stock Clerk,3670.67,Present
2022-06-11,S006,E0179,Morning,9,Manager,2495.06,Sick leave
2022-06-11,S006,E0266,Night,6,Stock Clerk,4389.97,Present
2022-06-11,S005,E0133,Night,8,Cashier,1672.35,Present
2022-06-11,S005,E0239,Afternoon,5,Customer Service,3592.33,Present
2022-06-11,S005,E0053,Night,6,Cashier,4077.68,Sick leave
2022-06-11,S005,E0032,Morning,5,Stock Clerk,3586.78,Present
2022-06-11,S005,E0211,Afternoon,7,Cashier,707.04,Present
2022-06-11,S007,E0114,Afternoon,7,Cashier,2949.79,Present
2022-06-11,S007,E0294,Morning,4,Manager,1393.42,Absent
2022-06-11,S007,E0293,Morning,4,Cashier,4688.03,Present
2022-06-11,S007,E0194,Morning,9,Customer Service,2051.79,Present
2022-06-11,S007,E0098,Afternoon,7,Manager,2104.13,Present
2022-06-11,S010,E0070,Morning,8,Stock Clerk,1745.59,Absent
2022-06-11,S010,E0110,Morning,6,Manager,1198.99,Present
2022-06-11,S010,E0283,Morning,5,Customer Service,1414.18,Present
2022-06-11,S010,E0096,Morning,6,Manager,2604.75,Present
2022-06-11,S010,E0217,Morning,9,Customer Service,3396.36,Present
2022-06-11,S002,E0186,Night,9,Stock Clerk,2087.21,Present
2022-06-11,S002,E0294,Morning,5,Customer Service,2644.33,Present
2022-06-11,S002,E0042,Afternoon,8,Manager,2780.23,Absent
2022-06-11,S002,E0238,Morning,6,Customer Service,3500.27,Present
2022-06-11,S002,E0057,Morning,5,Cashier,1820.0,Absent
2022-06-12,S009,E0054,Night,7,Stock Clerk,1331.29,Present
2022-06-12,S009,E0103,Morning,4,Manager,4619.85,Present
2022-06-12,S009,E0031,Night,4,Customer Service,4498.31,Present
2022-06-12,S009,E0021,Morning,9,Customer Service,4650.68,Present
2022-06-12,S009,E0276,Morning,4,Stock Clerk,1705.63,Present
2022-06-12,S005,E0140,Night,8,Cashier,2237.9,Present
2022-06-12,S005,E0134,Night,5,Manager,2319.93,Absent
2022-06-12,S005,E0175,Night,5,Stock Clerk,1375.0,Present
2022-06-12,S005,E0011,Night,4,Manager,1021.89,Present
2022-06-12,S005,E0171,Morning,6,Cashier,1972.37,Present
2022-06-12,S002,E0006,Night,4,Stock Clerk,4355.96,Present
2022-06-12,S002,E0140,Morning,6,Cashier,4060.17,Present
2022-06-12,S002,E0184,Night,6,Stock Clerk,3902.81,Present
2022-06-12,S002,E0284,Afternoon,7,Manager,726.35,Present
2022-06-12,S002,E0088,Afternoon,5,Manager,4039.77,Present
2022-06-12,S003,E0006,Afternoon,4,Manager,3924.88,Present
2022-06-12,S003,E0069,Morning,9,Manager,1552.72,Present
2022-06-12,S003,E0027,Night,8,Manager,3760.8,Present
2022-06-12,S003,E0251,Night,8,Customer Service,3523.31,Absent
2022-06-12,S003,E0252,Night,9,Manager,1711.0,Sick leave
2022-06-12,S004,E0197,Afternoon,4,Cashier,4388.58,Present
2022-06-12,S004,E0231,Night,7,Cashier,3448.1,Present
2022-06-12,S004,E0077,Morning,4,Cashier,3561.57,Present
2022-06-12,S004,E0050,Morning,8,Manager,3082.51,Present
2022-06-12,S004,E0139,Morning,8,Cashier,1445.75,Present
2022-06-13,S002,E0279,Afternoon,8,Stock Clerk,2852.53,Present
2022-06-13,S002,E0227,Night,9,Cashier,2464.83,Absent
2022-06-13,S002,E0218,Night,9,Cashier,3846.89,Present
2022-06-13,S002,E0247,Afternoon,5,Cashier,3102.67,Sick leave
2022-06-13,S002,E0213,Afternoon,5,Stock Clerk,4956.55,Present
2022-06-13,S008,E0116,Night,8,Cashier,555.57,Present
2022-06-13,S008,E0026,Night,4,Stock Clerk,3339.7,Absent
2022-06-13,S008,E0294,Morning,5,Cashier,3224.37,Present
2022-06-13,S008,E0124,Night,8,Customer Service,4596.73,Present
2022-06-13,S008,E0189,Morning,7,Customer Service,2598.51,Present
2022-06-13,S005,E0168,Afternoon,8,Stock Clerk,2262.28,Absent
2022-06-13,S005,E0130,Morning,8,Customer Service,730.25,Present
2022-06-13,S005,E0242,Afternoon,4,Customer Service,1474.89,Present
2022-06-13,S005,E0097,Morning,7,Cashier,1806.94,Absent
2022-06-13,S005,E0139,Afternoon,6,Cashier,3984.6,Present
2022-06-13,S004,E0226,Morning,8,Customer Service,3321.06,Present
2022-06-13,S004,E0054,Morning,8,Stock Clerk,3451.86,Present
2022-06-13,S004,E0288,Afternoon,5,Manager,3164.39,Present
2022-06-13,S004,E0214,Morning,7,Customer Service,864.63,Present
2022-06-13,S004,E0222,Afternoon,6,Stock Clerk,4087.85,Present
2022-06-13,S006,E0025,Afternoon,7,Customer Service,3710.01,Present
2022-06-13,S006,E0285,Night,6,Stock Clerk,4210.5,Present
2022-06-13,S006,E0202,Night,5,Cashier,3527.68,Absent
2022-06-13,S006,E0223,Afternoon,5,Manager,4067.15,Present
2022-06-13,S006,E0027,Morning,7,Customer Service,1458.99,Sick leave
2022-06-14,S003,E0152,Night,5,Stock Clerk,936.47,Present
2022-06-14,S003,E0213,Afternoon,6,Manager,2409.21,Present
2022-06-14,S003,E0013,Night,7,Cashier,1711.37,Present
2022-06-14,S003,E0274,Morning,4,Stock Clerk,2114.71,Sick leave
2022-06-14,S003,E0142,Afternoon,9,Customer Service,4293.64,Absent
2022-06-14,S009,E0067,Afternoon,9,Cashier,2089.95,Absent
2022-06-14,S009,E0051,Night,8,Manager,2143.49,Absent
2022-06-14,S009,E0107,Morning,5,Cashier,3122.45,Present
2022-06-14,S009,E0149,Night,5,Cashier,1347.56,Present
2022-06-14,S009,E0022,Afternoon,9,Stock Clerk,2988.48,Present
2022-06-14,S008,E0199,Night,9,Manager,2680.33,Present
2022-06-14,S008,E0272,Morning,7,Manager,1785.11,Present
2022-06-14,S008,E0264,Morning,8,Stock Clerk,512.82,Present
2022-06-14,S008,E0061,Night,5,Manager,2293.7,Present
2022-06-14,S008,E0041,Morning,8,Cashier,3075.58,Present
2022-06-14,S007,E0145,Morning,7,Manager,3558.34,Present
2022-06-14,S007,E0077,Afternoon,6,Manager,3703.38,Sick leave
2022-06-14,S007,E0022,Afternoon,6,Cashier,980.84,Absent
2022-06-14,S007,E0048,Morning,7,Stock Clerk,4873.25,Present
2022-06-14,S007,E0069,Night,5,Customer Service,3740.53,Present
2022-06-14,S002,E0279,Night,7,Customer Service,4691.72,Present
2022-06-14,S002,E0174,Afternoon,5,Manager,1731.57,Present
2022-06-14,S002,E0049,Afternoon,9,Customer Service,3600.19,Present
2022-06-14,S002,E0233,Morning,7,Stock Clerk,4102.7,Present
2022-06-14,S002,E0254,Afternoon,5,Manager,2791.71,Present
2022-06-15,S001,E0171,Afternoon,4,Cashier,999.3,Present
2022-06-15,S001,E0271,Afternoon,9,Cashier,3250.68,Present
2022-06-15,S001,E0252,Night,9,Manager,4852.54,Present
2022-06-15,S001,E0040,Night,8,Customer Service,3125.66,Present
2022-06-15,S001,E0221,Afternoon,5,Manager,2013.03,Present
2022-06-15,S002,E0194,Afternoon,4,Customer Service,1549.14,Present
2022-06-15,S002,E0101,Afternoon,8,Cashier,4407.32,Present
2022-06-15,S002,E0143,Morning,6,Stock Clerk,1385.8,Present
2022-06-15,S002,E0060,Afternoon,6,Cashier,936.56,Present
2022-06-15,S002,E0023,Morning,7,Manager,2104.85,Present
2022-06-15,S009,E0297,Morning,7,Stock Clerk,3366.05,Present
2022-06-15,S009,E0288,Night,8,Stock Clerk,2050.62,Present
2022-06-15,S009,E0214,Night,6,Manager,2083.37,Present
2022-06-15,S009,E0080,Afternoon,8,Manager,2941.78,Present
2022-06-15,S009,E0170,Afternoon,6,Stock Clerk,3166.08,Absent
2022-06-15,S010,E0221,Afternoon,7,Customer Service,1850.43,Present
2022-06-15,S010,E0250,Night,5,Manager,3100.28,Present
2022-06-15,S010,E0057,Morning,7,Customer Service,1213.13,Present
2022-06-15,S010,E0148,Night,5,Stock Clerk,3832.19,Present
2022-06-15,S010,E0271,Night,7,Manager,2049.28,Present
2022-06-15,S003,E0003,Night,4,Cashier,3127.57,Sick leave
2022-06-15,S003,E0013,Morning,4,Manager,3878.14,Present
2022-06-15,S003,E0107,Morning,6,Stock Clerk,1742.93,Present
2022-06-15,S003,E0007,Afternoon,5,Manager,4856.59,Absent
2022-06-15,S003,E0237,Morning,5,Cashier,789.05,Present
2022-06-16,S001,E0079,Afternoon,4,Customer Service,587.9,Present
